"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","asbestos_range_d","house_age","ruca","city_of_seattle"
"181",5347200160,2014-05-12,235000,1,1,810,2451,1,0,0,5,7,810,0,1941,0,98126,47.5188,-122.376,980,1198,1,73,1,1
"182",2767600171,2014-05-19,440000,2,1.5,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,47.6757,-122.385,1760,4200,0,108,1,1
"183",3623500260,2014-05-12,1200000,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,0,98040,47.5779,-122.246,2890,16710,0,86,1,0
"184",257000105,2014-05-20,192500,2,1,950,7692,1,0,0,3,6,950,0,1926,0,98168,47.4909,-122.298,1820,8221,0,88,1,0
"185",8161600135,2014-05-27,688000,4,3,3000,4000,1.5,0,3,3,8,1970,1030,1913,2014,98144,47.5744,-122.307,1900,4000,0,101,1,1
"186",7695500240,2014-05-14,345000,3,2.25,2120,15003,2,0,0,3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203,0,30,1,0
"187",7100000135,2014-05-20,330000,2,1,860,8308,1,0,0,4,7,860,0,1948,0,98146,47.5075,-122.377,1310,8308,1,66,1,0
"188",9264901040,2014-05-16,239900,4,2.25,1860,7000,1,0,0,3,8,1120,740,1979,0,98023,47.3127,-122.339,1990,8937,0,35,1,0
"189",1623049041,2014-05-08,82500,2,1,520,22334,1,0,0,2,5,520,0,1951,0,98168,47.4799,-122.296,1572,10570,1,63,1,0
"190",3294700030,2014-05-09,280950,3,1.75,1390,8700,1,0,3,4,7,840,550,1912,0,98055,47.4725,-122.202,1390,10875,0,102,1,0
"191",7524950830,2014-05-27,585000,3,1.75,1850,7735,1,0,0,4,8,1850,0,1983,0,98027,47.5608,-122.082,2220,7639,0,31,1,0
"192",6623400217,2014-05-15,250000,3,1,1230,10350,1,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427,1,57,1,0
"193",2688100075,2014-05-06,488000,5,2,2020,5000,1.5,0,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600,1,76,1,1
"194",3905000200,2014-05-09,604000,4,2.5,2260,7753,2,0,0,3,9,2260,0,1989,0,98029,47.5752,-121.995,2690,8924,0,25,1,0
"195",3438500339,2014-05-26,276000,3,1,1140,5000,1,0,0,3,7,1140,0,1960,0,98106,47.5535,-122.362,1140,5000,1,54,1,1
"196",2215902010,2014-05-07,275000,3,2.5,1600,7000,2,0,0,4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000,0,21,1,0
"197",3582500240,2014-05-14,510000,3,1.75,2170,26460,1,0,0,3,8,1450,720,1986,0,98074,47.6147,-122.045,2090,29075,0,28,1,0
"198",739800070,2014-05-27,265000,3,2.5,1440,7741,1,0,0,4,7,1000,440,1983,0,98031,47.4042,-122.194,1680,7316,0,31,1,0
"199",1921069082,2014-05-12,560000,3,2,2560,216777,1,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463,0,28,1,0
"200",2796100160,2014-05-20,250000,4,2,1960,7560,1,0,0,5,7,1160,800,1978,0,98031,47.4081,-122.178,1950,7560,0,36,1,0
"201",6112300140,2014-05-14,530000,4,2.75,2450,15002,1,0,0,5,9,2450,0,1974,0,98166,47.4268,-122.343,2650,15055,1,40,1,0
"202",3810000465,2014-05-20,243000,2,1,1770,5522,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.231,1830,7378,1,71,1,0
"203",2211700160,2014-05-12,450000,3,1.5,1770,17208,1,0,0,3,8,1160,610,1959,0,98006,47.5659,-122.117,2450,17118,1,55,1,0
"204",3629910240,2014-05-05,705380,3,2.5,2490,4343,2,0,0,3,9,2490,0,2003,0,98029,47.5493,-121.993,2130,4106,0,11,1,0
"205",2887703066,2014-05-28,815000,4,2.25,2000,3800,2,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800,0,13,1,1
"206",251300260,2014-05-15,255000,4,2.5,2070,7800,2,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815,0,25,1,0
"207",128500260,2014-05-08,262000,4,2.5,2020,6236,2,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247,1940,5076,0,12,1,0
"208",7304300570,2014-05-19,366500,4,2.75,2070,9300,1,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308,1,69,1,0
"209",9371700125,2014-05-28,254000,2,1,1060,8187,1,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,1,62,1,1
"210",303000445,2014-05-23,175000,2,1,1300,44431,1,0,0,5,6,1300,0,1958,0,98001,47.327,-122.267,1470,14850,1,56,1,0
"211",6669100070,2014-05-12,900000,4,3.25,4700,38412,2,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571,0,36,1,0
"212",9477201620,2014-05-16,446000,4,2.25,2270,7800,1,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,1,37,1,0
"213",6728700075,2014-05-20,575000,4,1.75,1280,6060,1,0,0,3,7,860,420,1926,0,98117,47.6805,-122.364,1490,4680,0,88,1,1
"214",1726069051,2014-05-23,306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518,1,68,1,0
"215",4389200796,2014-05-22,1600000,3,2.5,3160,12824,1,0,2,4,9,1820,1340,1966,0,98004,47.6151,-122.216,3390,11985,1,48,1,0
"216",7525100520,2014-05-02,335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560,1,38,1,0
"217",3629921160,2014-05-08,753888,4,2.5,2660,5500,2,0,2,3,9,2660,0,2003,0,98029,47.5439,-121.996,3620,5500,0,11,1,0
"218",418000310,2014-05-14,155000,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200,1,62,1,0
"219",9412900045,2014-05-19,462000,3,1.5,1710,4500,1.5,0,0,3,8,1410,300,1928,0,98118,47.5366,-122.268,1860,6000,0,86,1,1
"220",4123400320,2014-05-05,627000,4,2.25,1990,7712,1,0,0,3,8,1210,780,1973,0,98027,47.5688,-122.087,1720,7393,1,41,1,0
"221",8691330310,2014-05-05,865000,4,3,3690,9892,2,0,0,3,10,3690,0,1998,0,98075,47.5937,-121.982,3430,11294,0,16,1,0
"222",3622059155,2014-05-23,235000,4,2.5,1810,39639,1,0,0,3,7,1230,580,1970,0,98042,47.3472,-122.11,1810,44866,1,44,1,0
"223",3797000830,2014-05-30,425000,3,1.75,1680,3000,1,0,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700,0,114,1,1
"224",9510900710,2014-05-13,267345,4,2.25,2510,8165,1,0,0,4,7,1610,900,1972,0,98023,47.3092,-122.372,1940,8250,1,42,1,0
"225",1471620240,2014-05-16,275000,3,2.5,1480,15639,2,0,0,3,8,1480,0,1987,0,98045,47.4723,-121.746,1480,16454,0,27,2,0
"226",2591720070,2014-05-02,482000,4,2.5,2710,35868,2,0,0,3,9,2710,0,1989,0,98038,47.375,-122.022,2780,36224,0,25,1,0
"227",5061300030,2014-05-08,134000,2,1.5,980,5000,2,0,0,3,7,980,0,1922,2003,98014,47.7076,-121.359,1040,5000,0,92,1,0
"228",2558640340,2014-05-27,375000,3,1.75,1440,8775,1,0,0,3,7,1440,0,1973,0,98034,47.7231,-122.17,1790,7865,1,41,1,0
"229",8572900135,2014-05-23,399500,3,1.75,2420,12676,2,0,0,3,7,2420,0,1911,1986,98045,47.4943,-121.789,1210,6769,0,103,2,0
"230",8056000075,2014-05-21,1065000,2,1.75,1890,9466,2,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825,0,27,1,0
"231",3210400340,2014-05-06,279900,3,1.75,1580,8151,1,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.312,1650,8151,1,52,1,0
"232",8582010240,2014-05-06,606000,4,2.5,2110,13850,2,0,0,3,9,2110,0,1987,0,98027,47.5497,-122.077,2520,10194,0,27,1,0
"233",8732000390,2014-05-29,246500,3,1.5,1270,11600,1,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,9945,1,50,1,0
"234",7518500885,2014-05-19,560000,4,1,1660,4690,1.5,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,3876,1,69,1,1
"235",486000565,2014-05-15,840000,4,1.75,2930,11562,1,0,3,3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,1,67,1,1
"236",1432400060,2014-05-29,230000,2,1,950,7560,1,0,0,3,6,950,0,1958,0,98058,47.4499,-122.176,1160,7560,1,56,1,0
"237",7694600253,2014-05-06,312000,4,2,1300,7054,1,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100,1,64,1,0
"238",7445000105,2014-05-22,373500,2,1,800,3330,1,0,0,3,7,800,0,1918,0,98107,47.6566,-122.358,1300,4320,0,96,1,1
"239",7340600827,2014-05-16,239950,5,1,1460,6032,2,0,0,4,6,1460,0,1941,0,98168,47.487,-122.282,1060,10300,1,73,1,0
"240",3876810140,2014-05-27,326500,3,1,1810,12375,2,0,0,3,7,1810,0,1970,0,98072,47.7427,-122.172,1420,9357,1,44,1,0
"241",7697870310,2014-05-14,266000,3,2.5,1780,7214,1,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228,0,28,1,0
"242",3352401981,2014-05-21,199000,4,2,2030,8120,2,0,0,3,7,2030,0,1950,0,98178,47.4994,-122.261,1520,9440,1,64,1,0
"243",9315100030,2014-05-15,190000,3,1,1090,8520,1,0,0,3,7,1090,0,1967,0,98003,47.3364,-122.307,1190,8520,1,47,1,0
"244",9222400935,2014-05-23,478000,3,1,1280,2580,1.5,0,0,3,8,1280,0,1910,2014,98115,47.6727,-122.32,1410,3150,0,104,1,1
"245",1796350570,2014-05-21,195000,3,1.75,1380,7350,1,0,0,3,7,990,390,1981,0,98042,47.369,-122.093,1660,8400,0,33,1,0
"246",3679401110,2014-05-30,332000,2,1,1000,4776,1,0,0,4,6,1000,0,1942,0,98108,47.5619,-122.315,1500,4800,1,72,1,1
"247",7625702350,2014-05-23,515000,2,1,1680,6500,1,0,0,4,7,1140,540,1941,0,98136,47.55,-122.388,1610,6500,1,73,1,1
"248",1820069019,2014-05-29,302000,2,1,900,423838,1,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960,0,89,1,0
"249",1665400165,2014-05-07,249000,3,1,1110,8423,1,0,0,3,7,1110,0,1952,0,98166,47.4718,-122.342,1140,9083,1,62,1,0
"250",6706600090,2014-05-08,402000,3,2.5,1960,8000,1,0,0,4,7,1290,670,1977,0,98034,47.7249,-122.178,1960,8000,1,37,1,0
"251",4302201130,2014-05-08,205000,2,1,720,5040,1,0,0,3,6,720,0,1955,0,98106,47.5267,-122.36,1357,5120,1,59,1,1
"252",9521100586,2014-05-24,479000,3,1,1370,3000,1.5,0,0,3,7,1370,0,1924,0,98103,47.6619,-122.351,1510,2151,0,90,1,1
"253",8732750100,2014-05-25,325000,4,3.5,2630,3435,1.5,0,3,3,7,1640,990,1984,0,98188,47.4355,-122.272,1920,2435,0,30,1,0
"254",3176100110,2014-05-06,650000,3,1.5,1630,7475,1,0,1,3,7,1160,470,1940,0,98115,47.6725,-122.272,2320,7475,1,74,1,1
"255",3396200090,2014-05-20,639000,4,2.5,2150,12028,2,0,0,4,8,2150,0,1982,0,98052,47.7224,-122.101,1800,11777,0,32,1,0
"256",8682291730,2014-05-13,530000,2,2,1680,4950,1,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,1570,4800,0,8,1,0
"257",3342101785,2014-05-23,550000,3,2.5,2510,5400,2,0,0,3,9,2510,0,1992,0,98056,47.5204,-122.206,1840,5400,0,22,1,0
"258",7745000090,2014-05-09,565000,4,2.25,2470,7447,2,0,0,3,8,2470,0,1984,0,98155,47.7514,-122.286,2270,7400,0,30,1,0
"259",2144800215,2014-05-19,285000,4,1.75,2080,13629,1,0,0,4,7,1040,1040,1955,0,98178,47.4866,-122.232,1780,14659,1,59,1,0
"260",9552701030,2014-05-22,770000,4,2.5,2350,8001,2,0,0,4,8,2350,0,1987,0,98006,47.5478,-122.153,2460,8001,0,27,1,0
"261",6896300375,2014-05-05,580000,2,1,2540,7000,1,0,0,5,8,1320,1220,1942,0,98118,47.5259,-122.261,2160,6000,1,72,1,1
"262",2919702235,2014-05-28,740000,2,1.75,2080,4800,1,0,0,5,7,1080,1000,1923,0,98117,47.6896,-122.362,1310,4800,0,91,1,1
"263",7334501240,2014-05-19,280000,3,2.5,1270,9675,2,0,0,3,8,1270,0,1993,0,98045,47.4639,-121.744,1270,11700,0,21,2,0
"264",3438500625,2014-05-19,210000,3,1,1080,21043,1,0,0,3,6,1080,0,1942,0,98106,47.5515,-122.357,1380,7620,1,72,1,1
"265",2599001240,2014-05-27,200000,4,2.5,1720,9600,1,0,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,1520,9400,1,53,1,0
"266",2222900082,2014-05-13,449500,3,2,1770,6610,1,0,0,4,7,960,810,1954,0,98133,47.7703,-122.343,2010,4361,1,60,1,1
"267",1336800015,2014-05-21,1506000,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.312,3240,5800,0,105,1,1
"268",8944750850,2014-05-21,288400,3,2.25,1870,3230,2,0,0,3,7,1870,0,1997,0,98056,47.4915,-122.167,1620,3363,0,17,1,0
"269",5561301280,2014-05-05,410000,3,2.25,1800,36704,1,0,0,4,8,1360,440,1978,0,98027,47.4688,-122.013,2730,36404,0,36,1,0
"270",3524039209,2014-05-06,1135000,4,2.75,3370,8103,1,0,3,3,9,1970,1400,1970,2014,98136,47.5232,-122.383,2120,6360,1,44,1,1
"271",6788200931,2014-05-20,710000,2,1,1790,4000,1,0,0,4,7,1040,750,1923,0,98112,47.6405,-122.301,1310,4000,0,91,1,1
"272",723049596,2014-05-09,255000,2,1,810,7980,1,0,0,1,6,810,0,1928,0,98146,47.489,-122.337,1440,7980,0,86,1,0
"273",6161000015,2014-05-15,349950,3,1,1400,7066,1,0,0,3,8,1400,0,1957,0,98125,47.7127,-122.325,1400,7320,1,57,1,1
"274",2149800148,2014-05-14,257200,3,2,1850,8250,1,0,0,4,7,1150,700,1952,0,98002,47.3066,-122.209,1580,7153,1,62,1,0
"275",7015200615,2014-05-29,820000,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,1984,98119,47.6503,-122.368,1720,5336,1,74,1,1
"276",8805400090,2014-05-13,289000,3,1,1090,7315,1,0,0,5,6,1090,0,1981,0,98056,47.494,-122.165,1090,5800,0,33,1,0
"277",3438500714,2014-05-06,325000,4,2.5,1890,6156,1,0,0,3,7,980,910,1980,0,98106,47.551,-122.356,1590,6954,0,34,1,1
"278",1323089184,2014-05-02,452500,3,2.5,2430,88426,1,0,0,4,7,1570,860,1985,0,98045,47.4828,-121.718,1560,56827,0,29,2,0
"279",8078520090,2014-05-14,265000,3,2,1570,5706,1,0,0,3,7,1570,0,1998,0,98092,47.3156,-122.188,1570,5706,0,16,1,0
"280",6099400053,2014-05-29,145000,3,1,1010,5490,1,0,0,3,6,1010,0,1954,0,98168,47.4762,-122.293,1740,10658,1,60,1,0
"281",9136101335,2014-05-15,613000,4,2,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013,0,105,1,1
"282",1770000490,2014-05-22,356000,2,1.75,1060,16470,1,0,0,3,7,1060,0,1977,0,98072,47.7409,-122.089,1790,16748,1,37,1,0
"283",2935400100,2014-05-22,625000,3,1.75,2060,12558,1,0,0,4,7,1350,710,1984,0,98052,47.6659,-122.144,1850,8722,0,30,1,0
"284",3574801780,2014-05-05,485000,4,3,2340,7048,1,0,0,4,8,1340,1000,1979,0,98034,47.7306,-122.227,1440,8088,0,35,1,0
"285",5332200026,2014-05-08,553650,2,2.5,1360,1349,2,0,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400,0,17,1,1
"286",2721049059,2014-05-28,225000,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204,0,35,1,0
"287",2172000750,2014-05-27,160000,2,1,1180,9350,1,0,0,3,6,1180,0,1918,0,98178,47.4889,-122.259,1780,9306,0,96,1,0
"288",5318100645,2014-05-27,1570000,4,3.75,3070,5850,2,0,0,5,9,2400,670,1927,0,98112,47.633,-122.283,2940,5573,0,87,1,1
"289",7504400850,2014-05-21,442000,4,2.25,2080,12007,1,0,0,4,8,1220,860,1979,0,98074,47.6259,-122.051,2110,12459,0,35,1,0
"290",5589900590,2014-05-05,400000,2,1.75,2110,9519,1,0,0,2,7,2110,0,1948,0,98155,47.7504,-122.306,1480,9519,1,66,1,0
"291",9477001280,2014-05-06,425000,4,2,1520,7983,1,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783,1,47,1,0
"292",2122059206,2014-05-13,373000,5,2.5,3001,5710,2,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980,0,8,1,0
"293",7987400356,2014-05-12,255000,2,1,1220,2500,1,0,0,3,6,770,450,1910,0,98126,47.5727,-122.372,1540,3000,0,104,1,1
"294",9547204350,2014-05-19,690000,3,2,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100,1,74,1,1
"295",5525400300,2014-05-21,619420,4,2.75,2450,14803,2,0,0,4,9,2450,0,1988,0,98059,47.5261,-122.162,2330,14803,0,26,1,0
"296",8121100265,2014-05-21,635000,4,2.25,2750,6180,1,0,0,4,8,1500,1250,1948,0,98118,47.5691,-122.284,1740,6180,1,66,1,1
"297",2817100900,2014-05-19,256500,2,1,1120,9912,1,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750,0,34,2,0
"298",5700003640,2014-05-19,2095000,5,3.75,5340,10655,2.5,0,3,4,10,3740,1600,1912,0,98144,47.5795,-122.285,3910,9418,0,102,1,1
"299",6448000090,2014-05-12,1575000,5,2.75,3650,20150,1,0,0,4,10,2360,1290,1975,0,98004,47.6215,-122.224,3220,19800,1,39,1,0
"300",5393601050,2014-05-09,445000,4,2,1650,6000,1,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000,1,55,1,1
"301",2221000100,2014-05-07,310000,3,1.75,1840,10723,1,0,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820,1,40,1,0
"302",9169100214,2014-05-14,372220,3,1,1290,5500,1,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000,1,63,1,1
"303",809000820,2014-05-22,494400,2,1.75,1560,1750,1,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355,1850,3600,0,110,1,1
"304",104530490,2014-05-16,248000,4,3.5,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664,0,28,1,0
"305",225039175,2014-05-13,525000,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500,0,20,1,1
"306",3693900985,2014-05-29,436500,2,1,1260,5000,1,0,0,3,7,1040,220,1951,0,98117,47.6782,-122.397,1510,5000,1,63,1,1
"307",4302200535,2014-05-06,219000,2,1,900,5160,1,0,0,3,6,900,0,1952,0,98106,47.525,-122.356,900,5160,1,62,1,1
"308",8692800025,2014-05-14,337500,5,2,1700,7314,1,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,2000,7176,1,58,1,1
"309",5423030300,2014-05-19,525000,4,1.75,2420,7672,1,0,0,3,8,1480,940,1979,0,98027,47.5637,-122.085,2370,7699,0,35,1,0
"310",6127600110,2014-05-02,640000,4,2,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,47.678,-122.269,1910,6200,1,69,1,1
"311",7282900025,2014-05-06,250000,3,1,1050,6874,1,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,1,60,1,1
"312",7739100015,2014-05-02,463000,3,1.75,1710,7320,1,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839,1,66,1,0
"313",1118000110,2014-05-29,2453500,4,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,98112,47.6319,-122.288,3710,8828,1,79,1,1
"314",203100625,2014-05-29,672000,3,2.5,2620,21587,2,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959,2570,23650,0,22,1,0
"315",4389201250,2014-05-13,2450000,5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490,0,1,1,0
"316",9828700900,2014-05-05,549000,2,1,1140,5400,1,0,0,5,7,1140,0,1908,0,98112,47.6205,-122.294,1520,4800,0,106,1,1
"317",5113400535,2014-05-07,750000,3,2.75,2520,5401,1,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,1,68,1,1
"318",4219401080,2014-05-20,1740000,4,3.75,3300,4545,1.5,0,4,3,10,2600,700,1926,1999,98105,47.6561,-122.274,3300,5000,0,88,1,1
"319",7243500025,2014-05-19,411000,4,2.75,2500,5257,2,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970,1,48,1,1
"320",723049156,2014-05-23,149000,3,1,1700,8645,1,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,1,59,1,0
"321",4235401055,2014-05-14,582500,2,1.5,1159,4800,1,0,0,3,7,1159,0,1948,0,98199,47.6592,-122.399,1640,4800,1,66,1,1
"322",8682250090,2014-05-04,775000,2,2.5,2680,7392,1,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045,0,10,1,0
"323",3342700405,2014-05-22,585000,4,1.75,3000,42200,1,0,3,3,7,1500,1500,1950,0,98056,47.5265,-122.202,2500,9821,1,64,1,0
"324",2322069168,2014-05-07,630000,3,2.5,2680,327135,2,0,0,3,8,2680,0,1995,0,98010,47.3783,-122.003,2020,60080,0,19,1,0
"325",7131300025,2014-05-21,210000,3,1,1240,4842,1,0,0,4,6,1240,0,1916,0,98118,47.5166,-122.269,1540,5110,0,98,1,1
"326",1891100090,2014-05-05,620000,3,1.75,1480,2185,2.5,0,0,3,9,1480,0,2005,0,98034,47.6945,-122.17,1480,2441,0,9,1,0
"327",8025700590,2014-05-19,215000,3,1,970,7275,1,0,0,4,7,970,0,1970,0,98031,47.4006,-122.188,1750,7200,1,44,1,0
"328",5482700100,2014-05-12,876650,3,3.25,2170,12508,1.5,0,0,5,9,1650,520,1928,1970,98040,47.5665,-122.229,2720,21070,0,86,1,0
"329",8861500015,2014-05-20,675000,3,2.25,1990,10260,2,0,0,4,8,1990,0,1987,0,98052,47.6801,-122.115,1990,10260,0,27,1,0
"330",8815400735,2014-05-29,680000,3,2.25,2330,4000,1.5,0,2,5,7,1520,810,1927,0,98115,47.6732,-122.29,1870,4000,0,87,1,1
"331",2488200459,2014-05-05,405000,2,3,1410,1240,2,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273,0,8,1,1
"332",8691410100,2014-05-27,735000,5,2.75,3390,5211,2,0,0,3,9,3390,0,2004,0,98075,47.5977,-121.981,3210,5211,0,10,1,0
"333",809002215,2014-05-19,762000,5,2,3370,5000,1.5,0,0,4,7,2140,1230,1907,0,98109,47.6373,-122.35,1920,3200,0,107,1,1
"334",8682291720,2014-05-08,559950,2,2,1870,4950,1,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800,0,8,1,0
"335",724069059,2014-05-09,2400000,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959,0,13,1,0
"336",2260800110,2014-05-13,777000,3,3.25,3610,59677,2,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775,0,11,1,0
"337",8927600100,2014-05-28,925000,3,2.5,2690,7000,2,0,0,5,7,1840,850,1943,0,98115,47.6784,-122.277,1800,6435,1,71,1,1
"338",6844702290,2014-05-27,400000,2,1,1470,6120,1,0,0,2,7,1470,0,1940,0,98115,47.6914,-122.287,1840,6120,1,74,1,1
"339",9558000100,2014-05-20,405000,5,2.5,2430,4781,2,0,0,3,9,2430,0,2001,0,98058,47.4487,-122.117,2420,4770,0,13,1,0
"340",424069233,2014-05-31,660000,3,2.25,2675,40910,2,0,0,3,8,2675,0,1984,0,98075,47.5916,-122.055,2300,39438,0,30,1,0
"341",1997200215,2014-05-07,599999,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,98103,47.6927,-122.338,1460,6291,1,76,1,1
"342",514500090,2014-05-13,550000,4,2,2250,7500,1,0,0,5,7,1200,1050,1956,0,98005,47.5877,-122.157,1440,7500,1,58,1,0
"343",1798000100,2014-05-29,750500,5,3,2170,2440,1.5,0,0,4,8,1450,720,1911,0,98115,47.6724,-122.317,2070,4000,0,103,1,1
"344",4036800805,2014-05-13,523000,3,1.5,1240,7735,1,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500,1,57,1,0
"345",7977201707,2014-05-23,526000,3,1.75,1680,3420,1,0,0,3,7,960,720,1992,0,98115,47.6854,-122.291,1680,4080,0,22,1,1
"346",1402650110,2014-05-18,415000,3,2.5,2480,8342,2,0,0,3,8,2480,0,1986,0,98058,47.4381,-122.134,2300,8303,0,28,1,0
"347",438000025,2014-05-13,628000,4,2,2260,6000,1,0,0,3,8,1430,830,1958,0,98115,47.6876,-122.298,2030,5874,1,56,1,1
"348",2946001645,2014-05-05,232000,2,1,1200,8063,1,0,0,4,6,1200,0,1958,0,98198,47.4204,-122.324,1200,7500,1,56,1,0
"349",2349300090,2014-05-16,340000,3,1,1250,4800,1,0,0,4,7,1250,0,1951,0,98126,47.5517,-122.381,1404,4800,1,63,1,1
"350",395300100,2014-05-14,489200,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965,0,98034,47.7259,-122.226,1250,10500,1,49,1,0
"351",6713700025,2014-05-15,300000,3,1,1220,13000,1,0,0,4,7,1220,0,1955,0,98133,47.7608,-122.353,1510,12600,1,59,1,1
"352",8562500690,2014-05-13,581000,4,1.75,2090,8164,1,0,0,4,8,1070,1020,1963,0,98052,47.6715,-122.155,1310,7975,1,51,1,0
"353",6300000337,2014-05-29,550000,5,2,2450,9488,1,0,0,4,7,1240,1210,1900,1955,98133,47.7056,-122.34,1310,5693,0,114,1,1
"354",8561200110,2014-05-21,512500,3,2.5,1900,7604,2,0,0,3,8,1900,0,1990,0,98033,47.7002,-122.188,1980,9583,0,24,1,0
"355",9471200115,2014-05-28,1285000,4,2.5,3240,10800,1,0,0,3,10,2260,980,1946,0,98105,47.6709,-122.262,3490,10800,1,68,1,1
"356",6072700110,2014-05-20,615000,4,2.75,2820,13193,1,0,0,3,8,1860,960,1965,0,98006,47.5579,-122.174,2580,13193,1,49,1,0
"357",3629920600,2014-05-16,619500,3,2.5,2170,5000,2,0,0,3,9,2170,0,2003,0,98029,47.5458,-121.996,2170,5000,0,11,1,0
"358",8857600820,2014-05-08,260000,4,1.5,2130,8800,1,0,0,3,7,1100,1030,1962,0,98032,47.383,-122.288,1480,8120,1,52,1,0
"359",251620090,2014-05-30,2400000,4,3.25,4140,20734,1,0,1,3,10,3300,840,1977,2005,98004,47.6344,-122.215,4020,20008,1,37,1,0
"360",8902000068,2014-05-15,430000,3,2,1510,7066,1,0,2,3,7,1230,280,1973,0,98125,47.7053,-122.303,1950,8089,1,41,1,1
"361",1235700042,2014-05-28,537000,3,2.5,1550,12920,2,0,0,5,7,1550,0,1999,0,98033,47.6973,-122.194,2610,10800,0,15,1,0
